Species,Age,Gender,Breed,Color,Size,Health,Sterilized,PetID
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7a8fc4913
DOG,BABY,FEMALE,Mixed Breed,BROWN,LARGE,HEALTHY,NO,7a9aeddda
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7a9ca7419
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7aae61018
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7abf263f7
DOG,ADULT,MALE,Poodle,WHITE,MEDIUM,HEALTHY,NO,7ac66a1c2
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7adb5f44c
DOG,BABY,MALE,German Shepherd Dog,BLACK,MEDIUM,HEALTHY,NO,7adf54516
DOG,BABY,FEMALE,German Shepherd Dog,BLACK,MEDIUM,HEALTHY,YES,7ae269152
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7ae8ae584
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7aea6a6d8
DOG,BABY,FEMALE,Husky,YELLOW,MEDIUM,HEALTHY,YES,7aef49fb2
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,7af35cc82
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,NO,7af7d9cb6
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b052d37d
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7b0d325d8
DOG,YOUNG,FEMALE,Labrador Retriever,BROWN,LARGE,HEALTHY,YES,7b1211e80
DOG,BABY,FEMALE,Terrier,CREAM,SMALL,HEALTHY,YES,7b22d0224
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,7b25498d6
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b29ccf88
DOG,YOUNG,MALE,Poodle,BROWN,SMALL,HEALTHY,YES,7b36167be
DOG,BABY,FEMALE,Rottweiler,BLACK,LARGE,HEALTHY,NO,7b4ff27b3
DOG,YOUNG,FEMALE,Maltese,CREAM,MEDIUM,HEALTHY,YES,7b55fa473
DOG,ADULT,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b5bee232
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b5e48a8e
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b60f948e
DOG,YOUNG,MALE,Poodle,BROWN,SMALL,HEALTHY,NO,7b6f894a1
DOG,SENIOR,MALE,Pomeranian,YELLOW,SMALL,HEALTHY,YES,7b6ffc0a1
DOG,BABY,FEMALE,Pit Bull Terrier,BROWN,LARGE,HEALTHY,NO,7b72df3aa
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b79e52f0
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,7b81592b9
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7b858c084
DOG,YOUNG,MALE,Labrador Retriever,BLACK,LARGE,HEALTHY,NO,7b8924342
DOG,BABY,FEMALE,Mixed Breed,WHITE,SMALL,HEALTHY,NO,7b8d76961
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7b9878695
DOG,ADULT,MALE,Golden Retriever,CREAM,MEDIUM,HEALTHY,YES,7b988f74c
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b9b65bde
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7b9cc47f0
DOG,YOUNG,FEMALE,Mixed Breed,YELLOW,LARGE,HEALTHY,YES,7b9cd9253
DOG,SENIOR,MALE,Mixed Breed,WHITE,LARGE,INJURED,YES,7ba2a5c50
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ba9cb4a0
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7bc927c30
DOG,YOUNG,FEMALE,Shih Tzu,CREAM,MEDIUM,HEALTHY,NO,7bce76c66
DOG,BABY,FEMALE,Dalmatian,BLACK,MEDIUM,HEALTHY,NO,7bdefbd4c
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7be394a98
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,7beccedcb
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7bfe2d68f
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c139389d
DOG,BABY,FEMALE,Pomeranian,BLACK,MEDIUM,HEALTHY,NO,7c17de5f6
DOG,YOUNG,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7c1f20f6e
DOG,SENIOR,FEMALE,Pug,CREAM,SMALL,HEALTHY,YES,7c27adebd
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c30bce68
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c3423bab
DOG,SENIOR,MALE,Terrier,WHITE,SMALL,HEALTHY,NO,7c343683c
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c37095b6
DOG,YOUNG,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c4db8441
DOG,BABY,MALE,Spitz,BLACK,MEDIUM,HEALTHY,NO,7c542e43e
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,7c559dedd
DOG,YOUNG,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7c5a912a5
DOG,YOUNG,FEMALE,Spitz,CREAM,MEDIUM,HEALTHY,YES,7c5f67ff2
DOG,SENIOR,MALE,German Shepherd Dog,BLACK,LARGE,HEALTHY,YES,7c6cc4bba
DOG,YOUNG,MALE,Golden Retriever,GOLDEN,LARGE,HEALTHY,YES,7c787403c
DOG,BABY,MALE,Poodle,BROWN,SMALL,HEALTHY,NO,7c82670f8
DOG,BABY,FEMALE,Terrier,BLACK,MEDIUM,HEALTHY,NO,7c9dc0791
DOG,YOUNG,FEMALE,Siberian Husky,GOLDEN,MEDIUM,HEALTHY,YES,7c9e28902
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7c9f999a0
DOG,YOUNG,MALE,Terrier,BLACK,MEDIUM,HEALTHY,YES,7c9fdd0ca
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ca780c35
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7cbe52a0f
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7cbf39f49
DOG,SENIOR,FEMALE,Poodle,BLACK,MEDIUM,HEALTHY,YES,7cc63ee97
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7cc9b21fd
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7cd4ec150
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7cd5e5195
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7cd898f38
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7ce683940
DOG,BABY,FEMALE,Dachshund,BROWN,SMALL,HEALTHY,YES,7cf37c7e2
DOG,SENIOR,MALE,Golden Retriever,GOLDEN,LARGE,HEALTHY,YES,7cf995ca4
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,7cfaaa67a
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7cfd366f5
DOG,BABY,MALE,Mixed Breed,BROWN,LARGE,HEALTHY,NO,7d028bdea
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,INJURED,YES,7d0367e19
DOG,SENIOR,FEMALE,Cocker Spaniel,BROWN,SMALL,HEALTHY,YES,7d0aedfb3
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7d0fcdd6d
DOG,SENIOR,MALE,Mixed Breed,BROWN,LARGE,HEALTHY,YES,7d1030b42
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7d1673442
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7d1d7a4f6
DOG,SENIOR,MALE,Dachshund,BLACK,MEDIUM,HEALTHY,YES,7d25ac957
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7d2e1dd01
DOG,BABY,MALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,7d3dd49c5
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7d6847fba
DOG,ADULT,FEMALE,Spitz,BLACK,MEDIUM,HEALTHY,YES,7d6d03de2
DOG,SENIOR,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7d73574ed
DOG,BABY,MALE,Mixed Breed,BROWN,LARGE,INJURED,NO,7d7cbe3da
DOG,BABY,MALE,Mixed Breed,CREAM,LARGE,HEALTHY,NO,7d7eef3d3
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7d8636514
DOG,BABY,MALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,7d86df9b0
DOG,SENIOR,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,7d8ffca23
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7d930d08c
DOG,ADULT,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7da9d50b1
DOG,SENIOR,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,7dac377c6
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7db48c47a
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7db69545e
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,NO,7dc33902f
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7dcbe3383
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7dd6704a1
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7dd97ecfe
DOG,YOUNG,MALE,Beagle,BLACK,MEDIUM,HEALTHY,YES,7ddc32b12
DOG,YOUNG,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7ddf00d90
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7de2f688b
DOG,SENIOR,FEMALE,Silky Terrier,BLACK,SMALL,HEALTHY,YES,7dfa4e393
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7e011ae52
DOG,BABY,MALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,7e0268aea
DOG,ADULT,MALE,Spitz,BROWN,MEDIUM,HEALTHY,YES,7e22ce045
DOG,BABY,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,YES,7e29d5a9d
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7e2ce5b3e
DOG,YOUNG,MALE,Poodle,BROWN,SMALL,HEALTHY,NO,7e3607e1f
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7e3680561
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7e3c6f81d
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7e3d0e3f0
DOG,ADULT,MALE,Schnauzer,GRAY,MEDIUM,HEALTHY,YES,7e43ebd6c
DOG,SENIOR,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,7e48ad81b
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7e4ac998c
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7e60a46d3
DOG,SENIOR,MALE,Labrador Retriever,GOLDEN,MEDIUM,HEALTHY,YES,7e60bb943
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7e6385ded
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7e681c7eb
DOG,SENIOR,FEMALE,Poodle,BROWN,SMALL,INJURED,YES,7e6d7cbb3
DOG,ADULT,FEMALE,Mixed Breed,GRAY,LARGE,HEALTHY,YES,7e704dadb
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7e85dca17
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7e8bab7a5
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ea357093
DOG,ADULT,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ea94297b
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7eb0b42b1
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ebdfc3b7
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7ebe13a93
DOG,SENIOR,FEMALE,Golden Retriever,BLACK,MEDIUM,HEALTHY,NO,7ecaa8636
DOG,BABY,FEMALE,Mixed Breed,BROWN,LARGE,HEALTHY,NO,7ecd54695
DOG,BABY,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,7ed043c8c
DOG,BABY,FEMALE,Spitz,BLACK,MEDIUM,HEALTHY,NO,7ed1216f9
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7ed14130d
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7ed3e206a
DOG,ADULT,MALE,Schnauzer,BLACK,MEDIUM,HEALTHY,YES,7ed568ab9
DOG,BABY,FEMALE,Mixed Breed,GOLDEN,LARGE,HEALTHY,NO,7eef28bab
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7ef23b94f
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7efb36b65
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7efce4735
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,7eff2bd81
DOG,YOUNG,FEMALE,Mixed Breed,GOLDEN,SMALL,HEALTHY,YES,7f1c432b5
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7f1da4d1a
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7f1e6293a
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,7f33563b9
DOG,SENIOR,FEMALE,Shih Tzu,BROWN,SMALL,HEALTHY,NO,7f352f8dc
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7f3f14a72
DOG,YOUNG,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7f40cce5f
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7f4e5c2a0
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7f4fb6f7e
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,7f5233804
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,7f5e7cf4a
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,7f6bf9b5a
DOG,BABY,MALE,Pit Bull Terrier,BROWN,MEDIUM,HEALTHY,NO,7f6cdf26b
DOG,YOUNG,MALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,7f74af51f
DOG,BABY,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,7f78266ab
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7f7e9db52
DOG,BABY,MALE,Shih Tzu,BROWN,SMALL,HEALTHY,NO,7f8955f6a
DOG,ADULT,FEMALE,Jack Russell Terrier,CREAM,SMALL,HEALTHY,YES,7f8f45a35
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7fa306eb1
DOG,YOUNG,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,7fa3ab674
DOG,BABY,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,7fa5e9cd8
DOG,BABY,MALE,Pomeranian,BLACK,MEDIUM,HEALTHY,NO,7fab3c124
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7fab9b8f3
DOG,SENIOR,MALE,Shih Tzu,CREAM,SMALL,INJURED,NO,7fb135352
DOG,SENIOR,FEMALE,Poodle,GOLDEN,SMALL,HEALTHY,YES,7fb5c3b87
DOG,YOUNG,MALE,Miniature Pinscher,BLACK,SMALL,INJURED,YES,7fb98dd7e
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,7fddb9b80
DOG,YOUNG,FEMALE,Golden Retriever,BROWN,LARGE,HEALTHY,YES,7fe0a86f8
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,7ff979d3a
DOG,BABY,MALE,Border Collie,BLACK,MEDIUM,HEALTHY,NO,80034deb8
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,8009b7ac8
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,800a7c025
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,8010a808c
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,8019d0c63
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,80255c391
DOG,SENIOR,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,802a18435
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,802b1f331
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,802f8a1f9
DOG,ADULT,FEMALE,Jack Russell Terrier,CREAM,SMALL,HEALTHY,YES,80380a36a
DOG,YOUNG,FEMALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,8039a31ae
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,803c3b444
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,8044a4f7e
DOG,BABY,MALE,Mixed Breed,GOLDEN,MEDIUM,HEALTHY,NO,804c6c78d
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,804d08f42
DOG,SENIOR,FEMALE,Maltese,WHITE,SMALL,HEALTHY,YES,804e56f9b
DOG,BABY,MALE,Labrador Retriever,YELLOW,MEDIUM,INJURED,YES,8054aad26
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,805dcae38
DOG,BABY,FEMALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,8063090ec
DOG,ADULT,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,8063f9e16
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,80723bbaf
DOG,ADULT,FEMALE,Miniature Pinscher,BLACK,SMALL,INJURED,YES,8079e3a1c
DOG,ADULT,MALE,Mixed Breed,BLACK,LARGE,HEALTHY,YES,807ba246d
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,807e3b981
DOG,BABY,FEMALE,Mixed Breed,WHITE,SMALL,HEALTHY,YES,807ea3b72
DOG,YOUNG,MALE,Pug,CREAM,SMALL,HEALTHY,YES,808fa6136
DOG,BABY,MALE,Mixed Breed,BROWN,SMALL,HEALTHY,NO,809ca8efd
DOG,BABY,MALE,Mixed Breed,BROWN,SMALL,HEALTHY,NO,80a105c70
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,80a2e14af
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,80aca536a
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,80b137b2a
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,80bbb481b
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,80bf7a371
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,80c6b4372
DOG,YOUNG,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,80d7c5f14
DOG,YOUNG,FEMALE,Labrador Retriever,BROWN,LARGE,HEALTHY,YES,80de23d7a
DOG,YOUNG,FEMALE,Poodle,WHITE,SMALL,HEALTHY,NO,80e8288c9
DOG,BABY,FEMALE,Mixed Breed,BLACK,LARGE,HEALTHY,NO,80ebea85c
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,80f1863b8
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,80fcac43d
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,80fcb8392
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,YES,80fd005d2
DOG,SENIOR,MALE,Mixed Breed,YELLOW,MEDIUM,HEALTHY,YES,8100c2485
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,8102d6dc7
DOG,ADULT,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,8106b5f6f
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,81075b785
DOG,BABY,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,8111713a2
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,8111f6d4a
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,811abf0e0
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,812e0e887
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,813658b4b
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,8136dbdd8
DOG,BABY,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,813db4d5a
DOG,BABY,FEMALE,Mixed Breed,YELLOW,MEDIUM,HEALTHY,YES,8140d2734
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,8143d5d0c
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,814740bc3
DOG,BABY,FEMALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,8157ff31e
DOG,BABY,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,NO,815f4cc08
DOG,BABY,MALE,Mixed Breed,BROWN,SMALL,HEALTHY,YES,816112569
DOG,BABY,MALE,Mixed Breed,BLACK,SMALL,HEALTHY,NO,81670cf7e
DOG,YOUNG,MALE,Mixed Breed,CREAM,MEDIUM,HEALTHY,YES,8167f58bb
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,818b12621
DOG,ADULT,MALE,Spitz,BLACK,MEDIUM,HEALTHY,YES,818cf6f02
DOG,ADULT,MALE,Silky Terrier,BLACK,SMALL,HEALTHY,NO,818e0ae98
DOG,BABY,FEMALE,Mixed Breed,YELLOW,SMALL,HEALTHY,YES,819f18c9d
DOG,YOUNG,MALE,Mixed Breed,CREAM,LARGE,HEALTHY,YES,81a176a02
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,INJURED,YES,81b661d67
DOG,SENIOR,MALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,81c2939d8
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,81c442177
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,81c4d25d6
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,81d10dff7
DOG,SENIOR,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,81d38d5ec
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,81d404558
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,81d82bda3
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,81d97fa9f
DOG,BABY,FEMALE,Rottweiler,BLACK,LARGE,HEALTHY,YES,81ea0e01a
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,81efac010
DOG,ADULT,MALE,Mixed Breed,BLACK,LARGE,INJURED,NO,81f1d4d5c
DOG,YOUNG,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,YES,82137b39f
DOG,YOUNG,MALE,Labrador Retriever,GOLDEN,LARGE,HEALTHY,NO,821a4c853
DOG,BABY,FEMALE,Terrier,BROWN,MEDIUM,HEALTHY,NO,822193428
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,8229b256e
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,822b31b85
DOG,BABY,FEMALE,Poodle,BROWN,SMALL,HEALTHY,NO,82317f664
DOG,ADULT,FEMALE,Poodle,BROWN,SMALL,HEALTHY,NO,8241db7f9
DOG,ADULT,FEMALE,Dachshund,BROWN,MEDIUM,HEALTHY,NO,824c7a6b7
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,82563b26e
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,8264b4e84
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,827ac9a9f
DOG,SENIOR,MALE,Shih Tzu,BROWN,SMALL,HEALTHY,YES,828ac8371
DOG,YOUNG,FEMALE,Miniature Pinscher,BLACK,MEDIUM,HEALTHY,YES,828f0e616
DOG,BABY,FEMALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,NO,828f48390
DOG,SENIOR,MALE,Dachshund,BLACK,SMALL,HEALTHY,NO,829006a5a
DOG,YOUNG,MALE,Mixed Breed,BROWN,MEDIUM,HEALTHY,YES,82905a82e
DOG,BABY,FEMALE,Pomeranian,BLACK,MEDIUM,HEALTHY,NO,829ba7bfc
DOG,SENIOR,FEMALE,Shih Tzu,BROWN,SMALL,HEALTHY,YES,829ea64cc
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,82a97cd8d
DOG,BABY,FEMALE,Mixed Breed,WHITE,MEDIUM,HEALTHY,NO,82aa52460
DOG,BABY,MALE,Poodle,BROWN,SMALL,HEALTHY,NO,82c51a95a
DOG,BABY,FEMALE,Mixed Breed,BLACK,MEDIUM,HEALTHY,NO,82db604c8
